"Ticker
","Name
","Inception Date
","Fund Asset Class Focus
","Parent Comp. Name
","Fund Industry Focus
","Tot Asset (M)
"
PTLAX US Equity,PIMCO LOW DURATION-A,1/13/1997,Fixed Income,PIMCO Funds,N.A.,9051.219
SCOAX US Equity,SIIT CORE FIXED INCOME-A,6/14/1996,Fixed Income,SEI Institutional Investments Trust,N.A.,9001.756
GQGIX US Equity,GQG PART EMERG MKTS EQ-INST,12/28/2016,Equity,Advisors Inner Circle Fund III/GQG Partners LLC,N.A.,8979.727
OWSMX US Equity,OLD WESTBURY SM & MD CAP STR,4/7/2005,Equity,Old Westbury Funds Inc,N.A.,8927.04
FSMEX US Equity,FIDELITY MED TECH & DEVIC,4/28/1998,Equity,Fidelity Select Portfolios,Technology,8909.559
FIHBX US Equity,FED HER OPP HIGH YIELD BD-IN,11/1/2002,Fixed Income,Federated Institutional Trust,N.A.,8879.183
CMFAX US Equity,AMERICAN FNDS MORTGAGE-529A,11/1/2010,Fixed Income,American Funds Mortgage Fund/Fund Parent,N.A.,8835.589
POGRX US Equity,PRIMECAP ODYSSEY GROWTH,11/1/2004,Equity,PRIMECAP Odyssey Funds,N.A.,8817.274
EVBLX US Equity,EATON VANCE FLTNG RATE-A,5/5/2003,Fixed Income,Eaton Vance Mutual Funds Trust,N.A.,8805.669
STEYX US Equity,BERNSTEIN INTL STRAT-ADV,12/15/2015,Equity,Sanford C Bernstein Fund Inc,N.A.,8687.283
DFIVX US Equity,DFA INTERNATIONAL VALUE,2/15/1994,Equity,DFA Investment Dimensions Group Inc,N.A.,8674.554
DDVAX US Equity,DELAWARE VALUE FUND-A,9/15/1998,Equity,Delaware Group Global & International Funds Inc,N.A.,8666.777
SVAAX US Equity,FED HERM STRAT VAL DVD-A,3/30/2005,Equity,Federated Hermes Equity Funds,N.A.,8601.628
ORNAX US Equity,INVESCO RCH MUNI OPP-A,10/1/1993,Fixed Income,AIM Counselor Series Trust Invesco Counselor Series Trust,N.A.,8571.816
POGAX US Equity,PUTNAM GROWTH OPPORT-A,10/2/1995,Equity,Putnam Investment Funds,N.A.,8566.047
FLTDX US Equity,NUVEEN LTD TRM MUNI BND-A,10/19/1987,Fixed Income,Nuveen Multistate Trust I,N.A.,8506.077
HLGEX US Equity,JPMORGAN MID CAP GROWTH-I,3/2/1989,Equity,JPMorgan Trust II,N.A.,8503.609
VHGEX US Equity,VANGUARD GLOBAL EQUITY FD,8/14/1995,Equity,Vanguard Horizon Funds,N.A.,8493.476
PRIDX US Equity,T ROWE PRICE INTL DISC,12/30/1988,Equity,T Rowe Price International Funds Inc,N.A.,8490.044
DFMVX US Equity,DFA TAX MNGD US MKTWD VAL II,12/16/1998,Equity,DFA Investment Dimensions Group Inc,N.A.,8480.8
MAMTX US Equity,BLACKROCK STRAT MUNI OPP-I,10/31/1988,Fixed Income,BlackRock Funds Inc/USA,N.A.,8455.704
PRWAX US Equity,T ROWE PR ALL-CAP OPPOR-INV,9/30/1985,Equity,T. Rowe Price All-Cap Opportunities Fund Inc,N.A.,8434.625
FSELX US Equity,FIDELITY SEL SEMICONDUCTORS,7/29/1985,Equity,Fidelity Funds/USA,Technology,8427.613
UBVLX US Equity,UNDISC MGRS BEHAV VAL-L,12/28/1998,Equity,JPMorgan Trust II,N.A.,8416.882
JSDHX US Equity,JPM SHRT DUR CORE PLUS-A,3/28/2013,Fixed Income,JPMorgan Trust I,N.A.,8399.154
DSEEX US Equity,DOUBLELINE SHL ENH CAPE-I,10/31/2013,Equity,DoubleLine Funds Trust,N.A.,8383.407
PRDSX US Equity,T ROWE PR QM US S/C GR E-INV,6/30/1997,Equity,T Rowe Price Quantitative Management Funds Inc,N.A.,8354.457
ACMVX US Equity,AMER CENT MID CAP VAL-INV,3/31/2004,Equity,American Century Capital Portfolios Inc,N.A.,8344.351
GQETX US Equity,GMO QUALITY FUND-III,2/6/2004,Equity,GMO Trust,N.A.,8339.367
WSTCX US Equity,DEL IVY SCIENCE & TECHNOLO-C,7/31/1997,Equity,Ivy Funds,Technology,8321.928
MKTBX US Equity,MNSTY MCKY T/F BND-B,5/1/1986,Fixed Income,MainStay Funds/The,N.A.,8263.341
LFRAX US Equity,LORD ABBETT FLOATING RATE-A,12/31/2007,Fixed Income,Lord Abbett Investment Trust,N.A.,8257.91
BEXIX US Equity,BARON EMERGING MARKETS-INS,12/31/2010,Equity,Baron Select Funds,N.A.,8249.148
MEDAX US Equity,MFS EMERG MRKTS DEBT-A,3/17/1998,Fixed Income,MFS Municipal Series Trust,N.A.,8215.551
BGRFX US Equity,BARON GROWTH FUND-RTL,12/31/1994,Equity,Baron Investment Funds Trust,N.A.,8203.312
FGRIX US Equity,FIDELITY GROWTH & INCOME PTF,12/30/1985,Equity,Fidelity Funds/USA,N.A.,8100.698
CSRSX US Equity,COHEN & STEERS REALTY-L,7/2/1991,Equity,Cohen & Steers Realty Shares Inc/Fund Parent,Real Estate,8087.987
VSGBX US Equity,VANGUARD SHRT TRM FED-INV,12/31/1987,Fixed Income,Vanguard Fixed Income Securities Fund Inc,N.A.,8041.54
EALDX US Equity,EATON VANCE SHRT DUR GOV-A,9/30/2002,Fixed Income,Eaton Vance Mutual Funds Trust,N.A.,7969.847
MRBBX US Equity,MFS TOTAL RETURN BOND-B,12/29/2000,Fixed Income,MFS Series Trust IX,N.A.,7969.207
LGLAX US Equity,LORD ABBETT GRWTH LDRS-A,6/30/2011,Equity,Lord Abbett Securities Trust,N.A.,7935.9
CSEIX US Equity,COHEN & STEERS REAL ESTATE-A,9/2/1997,Equity,Cohen & Steers Fund Group/USA,Real Estate,7926.106
FULIX US Equity,FED HERM ULTRA SHRT BND-INST,2/22/2000,Fixed Income,Federated Hermes Total Return Series Inc,N.A.,7894.348
TPINX US Equity,TEMPLETON GLOBAL BOND-A,9/18/1986,Fixed Income,Templeton Income Trust,N.A.,7878.042
VSEQX US Equity,VANGUARD STRATEGIC EQUITY,8/14/1995,Equity,Vanguard Horizon Funds,N.A.,7853.545
FLAAX US Equity,NUVEEN ALL AMERICAN MUNI-A,10/3/1988,Fixed Income,Nuveen Multistate Trust I,N.A.,7816.841
JAGBX US Equity,JHVIT SELECT BOND-NAV,7/29/2009,Fixed Income,John Hancock Variable Insurance Trust,N.A.,7739.692
GLIFX US Equity,LAZARD GLBL LSTD INFRA-INST,12/31/2009,Equity,Lazard Funds/USA,Thematic,7715.646
ARTIX US Equity,ARTISAN INTERNATIONAL-INV,12/28/1995,Equity,Artisan Partners Funds Inc,N.A.,7714.046
NTBAX US Equity,NAVIGATOR TACT FXD INC-A,3/27/2014,Fixed Income,Northern Lights Fund Trust,N.A.,7695.937
FIATX US Equity,FIDELITY ADV INTL CAP AP-M,11/3/1997,Equity,Fidelity Advisor Series VIII,N.A.,7669.936
SOPAX US Equity,CLEARBRIDGE DIV STRATEGY-A,11/6/1992,Equity,Legg Mason Partners Equity Trust,N.A.,7654.353
DCCAX US Equity,DELAWARE SMALL CAP CORE-A,12/29/1998,Equity,Delaware Group Equity Funds V,N.A.,7636.792
FMCSX US Equity,FIDELITY MID-CAP STOCK FUND,3/29/1994,Equity,Fidelity Concord Street Trust,N.A.,7629.744
BFMSX US Equity,BLACKROCK LOW DURATION-INST,7/17/1992,Fixed Income,BlackRock Funds,N.A.,7628.524
JEPI US Equity,JPMORGAN EQUITY PREMIUM INCO,5/21/2020,Equity,JP Morgan ETFs/USA,N.A.,7617.958
PARMX US Equity,PARNASSUS MID CAP FUND-INV,4/29/2005,Equity,Parnassus Funds,N.A.,7597.824
FEMKX US Equity,FIDELITY EMERGING MARKET,11/1/1990,Equity,Fidelity Investment Trust,N.A.,7594.227
PMZAX US Equity,PIMCO MRTG OPP & BND-A,10/22/2012,Fixed Income,PIMCO Funds,N.A.,7535.993
FPE US Equity,FT-PREFERRED SECUR & INC ETF,2/12/2013,Fixed Income,First Trust ETFs/USA,N.A.,7482.525
VFISX US Equity,VANGUARD SHRT TRM TREAS-INV,10/28/1991,Fixed Income,Vanguard Fixed Income Securities Fund Inc,N.A.,7435.977
PJFAX US Equity,PGIM JENNISON GROWTH-A,11/2/1995,Equity,Prudential Investment Portfolios Inc/The,N.A.,7398.667
FVWSX US Equity,FIDELITY SER OPP INSIGHT,12/6/2012,Equity,Fidelity Contrafund/Fund Parent,N.A.,7383.334
MISHX US Equity,AB MUNICIPAL INCOME,9/28/2012,Fixed Income,AB Corporate Shares,N.A.,7383.002
DBLSX US Equity,DOUBLELINE LOW DUR BND-I,9/30/2011,Fixed Income,DoubleLine Funds Trust,N.A.,7339.879
PRSCX US Equity,T ROWE PR SCIENCE & TECH-INV,9/30/1987,Equity,T Rowe Price Science & Technology Fund Inc/United States,Thematic,7328.399
DIPSX US Equity,DFA INFLATION PROT SECURITES,9/18/2006,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,7326.958
MIDAX US Equity,MFS INTL NEW DISCOVERY-A,10/9/1997,Equity,MFS Series Trust V,N.A.,7287.256
WMGAX US Equity,DELAWARE IVY MID CAP GRW F-A,6/30/2000,Equity,Ivy Funds,N.A.,7255.454
PPSIX US Equity,PRINCIP SPEC PREF & CAP-INST,5/1/2002,Fixed Income,Principal Funds Inc,N.A.,7186.792
CGLBX US Equity,SIX CIRCLES GLOBAL BOND,5/19/2020,Fixed Income,Six Circles Trust,N.A.,7171
HAGAX US Equity,CARILLON EAGLE M/C GRW-A,8/20/1998,Equity,Carillon Series Trust,N.A.,7129.269
BBVSX US Equity,BRIDGE BUILD SM/MID CAP VAL,4/27/2015,Equity,Bridge Builder Trust,N.A.,7125.742
BPTRX US Equity,BARON PARTNERS FUND-RTL,1/31/1992,Equity,Baron Select Funds,N.A.,7120.971
DFAT US Equity,DIMENSIONAL US TARGET VALUE,6/14/2021,Equity,Dimensional ETF Trust,N.A.,7108.566
POSKX US Equity,PRIMECAP ODYSSEY STOCK FUND,11/1/2004,Equity,PRIMECAP Odyssey Funds,N.A.,7100.124
BUBIX US Equity,BAIRD ULTRA SHORT BOND-INS,12/31/2013,Fixed Income,Baird Funds Inc,N.A.,7098.178
DFEQX US Equity,DFA SHRT-TRM EXTND QLTY-INST,3/25/2009,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,7096.751
MEMAX US Equity,MFS EMERGING MKTS EQUITY-A,10/24/1995,Equity,MFS Series Trust X,N.A.,7075.021
VSEAX US Equity,JPMORGAN SMALL CAP EQTY-A,12/19/1994,Equity,JPMorgan Trust II,N.A.,7065.072
MGRFX US Equity,MASSMUTL SEL M/C GR E II-R5,6/1/2000,Equity,MassMutual Select Funds,N.A.,7063.334
FRIFX US Equity,FIDELITY REAL ESTATE INCOME,2/4/2003,Equity,Fidelity Funds/USA,Real Estate,7061.683
BIMIX US Equity,BAIRD INTERMEDIATE BD-INSTL,9/29/2000,Fixed Income,Baird Funds Inc,N.A.,7053.832
ITHAX US Equity,HARTFORD CAPITAL APPREC-A,7/22/1996,Equity,Hartford Mutual Funds Inc/The,N.A.,7053.492
JADGX US Equity,JANUS HENDRSN GRW & INC-S,5/15/1991,Equity,Janus Investment Fund,N.A.,7050.575
PRJAX US Equity,PGIM JENN GLBL OPPORT-A,3/14/2012,Equity,Prudential World Fund Inc,N.A.,7033.357
TSBIX US Equity,TIAA-CREF CORE IMPCT BD-INST,9/21/2012,Fixed Income,TIAA-CREF Funds,N.A.,7033.319
RPIFX US Equity,T ROWE PR INST FLOAT RT-INV,1/31/2008,Fixed Income,T Rowe Price Institutional Income Funds Inc,N.A.,7004.889
TRPSX US Equity,TIAA-CREF SOC CHOICE EQ-PRM,9/30/2009,Equity,TIAA-CREF Funds,Thematic,6994.674
OSMAX US Equity,INVESCO INTL SMID CO-A,11/17/1997,Equity,AIM International Mutual Funds Invesco International Mutual Funds,N.A.,6923.162
SSGSX US Equity,VICTORY SYCAMORE S/C OPP-A,3/26/1999,Equity,Victory Portfolios,N.A.,6918.741
CSRIX US Equity,COHEN & STEERS INSTL RLTY SH,2/14/2000,Equity,Cohen & Steers Fund Group/USA,Real Estate,6909.667
BGSAX US Equity,BLACKROCK TECH OPPORT-A,5/15/2000,Equity,BlackRock Funds,Technology,6861.297
MAPTX US Equity,MATTHEWS PACIFIC TIGER-INV,9/12/1994,Equity,Matthews International Funds,N.A.,6849.629
FRHIX US Equity,FRANKLIN HI YLD T/F INC-A1,3/18/1986,Fixed Income,Franklin Tax Free Trust,N.A.,6845.328
LSBDX US Equity,LOOMIS SAYLES BOND FUND-INST,5/16/1991,Fixed Income,Loomis Sayles Funds I,N.A.,6842.415
APDFX US Equity,ARTISAN HIGH INCOME-ADV,3/19/2014,Fixed Income,Artisan Partners Funds Inc,N.A.,6838.032
OPGIX US Equity,INVESCO GLBL OPPORT-A,10/22/1990,Equity,AIM International Mutual Funds Invesco International Mutual Funds,N.A.,6830.218
DEVLX US Equity,DELAWARE SMALL CAP VALUE-A,6/24/1987,Equity,Delaware Group Equity Funds V,N.A.,6819.362
OEGAX US Equity,INVESCO DISC MID CAP GR-A,11/1/2000,Equity,AIM Investment Funds Invesco Investment Funds,N.A.,6771.212
PRGSX US Equity,T ROWE PR GLOBAL STOCK,12/29/1995,Equity,T Rowe Price International Funds Inc,N.A.,6767.263
VASVX US Equity,VANGUARD SELECTED VALUE-INV,2/15/1996,Equity,Vanguard Whitehall Funds,N.A.,6745.321
CIPMX US Equity,CHAMPLAIN MID CAP FUND,6/30/2008,Equity,Champlain Funds/USA,N.A.,6715.32
CMEUX US Equity,SIX CIRCLE MGD EQ US UNCON,4/10/2019,Equity,Six Circles Trust,N.A.,6713.72
FCONX US Equity,FIDELITY CONS INCOME BOND,3/3/2011,Fixed Income,Fidelity Salem Street Trust,N.A.,6707.614
JDEAX US Equity,JPM US RSRCH ENHNCD EQTY-A,9/28/2001,Equity,JPMorgan Trust I,N.A.,6628.278
BAFWX US Equity,BROWN ADV SUSTAIN GRW-INST,6/29/2012,Equity,Brown Advisory Funds,N.A.,6588.41
NSBAX US Equity,NUVEEN DIVIDEND GRWTH FUND-A,3/28/2006,Equity,Nuveen Investment Trust II,N.A.,6587.151
FKASX US Equity,FED HER KAUFMAN SMALL CAP-A,12/18/2002,Equity,Federated Hermes Equity Funds,N.A.,6568.939
NVHAX US Equity,NUVEEN SHORT DUR H/Y MUNI-A,2/1/2013,Fixed Income,Nuveen Municipal Trust/MA,N.A.,6548.271
ANGLX US Equity,ANGEL OAK MULTI-STR INC-A,6/27/2011,Fixed Income,Angel Oak Funds Trust,N.A.,6537.825
KAUFX US Equity,FEDER HERM KAUFMANN-R,2/21/1986,Equity,Federated Hermes Equity Funds,N.A.,6526.089
PRSMX US Equity,T ROWE PR SUMM MUNI INT-INV,10/29/1993,Fixed Income,T Rowe Price Summit Municipal Funds Inc,N.A.,6521.454
DISAX US Equity,BNYM INTERNATIONAL STOCK-A,12/29/2006,Equity,BNY Mellon Strategic Funds Inc,N.A.,6513.367
PTIAX US Equity,PERFORMANCE TR STRAT BND,8/31/2010,Fixed Income,Trust for Professional Managers/PT Asset Management LLC,N.A.,6499.837
ANAGX US Equity,AB GLOBAL BOND-A,3/27/1992,Fixed Income,AB Global Bond Fund Inc/Fund Parent,N.A.,6467.75
FDGFX US Equity,FIDELITY DIVIDEND GROWTH FD,4/27/1993,Equity,Fidelity Funds/USA,N.A.,6467.693
HGOAX US Equity,HARTFORD GROWTH OPPORT-A,2/19/2002,Equity,Hartford Mutual Funds Inc/The,N.A.,6380.243
ASVIX US Equity,AMER CENT SM CAP VAL-INV,7/31/1998,Equity,American Century Variable Portfolios Inc,N.A.,6363.594
RTLCX US Equity,RUSSELL TAX-MGD US L/C-C,12/1/1999,Equity,Russell Investment Co,N.A.,6351.252
ICSH US Equity,BLACKROCK ULTRA SHORT-TERM B,12/13/2013,Fixed Income,iShares ETFs/USA,N.A.,6349.516
SNDPX US Equity,AB INTER DIVER MUNI-SAN BERN,1/9/1989,Fixed Income,Sanford C Bernstein Fund Inc,N.A.,6324.422
TBGVX US Equity,TWEEDY BROWNE INTL VAL,6/15/1993,Equity,Tweedy Browne Fund Inc,N.A.,6308.857
EQEGBUS US Equity,EQ/INTRM GOVT BND-B,5/1/1997,Fixed Income,EQ Advisors Trust,N.A.,6306.136
LHYAX US Equity,LORD ABBETT HIGH YIELD-A,12/31/1998,Fixed Income,Lord Abbett Investment Trust,N.A.,6290.832
TIGRX US Equity,TIAA-CREF GROWTH & INC-INST,7/1/1999,Equity,TIAA-CREF Funds,N.A.,6290.646
FBCGX US Equity,FIDELTY BLUE CHIP GRW K6,5/31/2017,Equity,Fidelity Securities Fund,N.A.,6286.965
FUNCX US Equity,PIONEER FUNDAMENTAL GROW-C,12/15/2005,Equity,Pioneer Funds/USA,N.A.,6285.851
CBTAX US Equity,SIX CIRCLES TAX AWARE BND,3/25/2019,Fixed Income,Six Circles Trust,N.A.,6281.46
MMHBX US Equity,MFS MUNI HIGH INCOME-B,9/7/1993,Fixed Income,MFS Municipal Series Trust,N.A.,6240.393
FACTX US Equity,FIDELITY ADV HEALTH CARE-M,9/3/1996,Equity,Fidelity Advisor Series VII,Health Care,6235.435
FDCAX US Equity,FIDELITY CAPITAL APPREC,11/26/1986,Equity,Fidelity Funds/USA,N.A.,6235.254
LTEBX US Equity,AM FND LTD TRM T/E BND-A,10/6/1993,Fixed Income,Ltd Term Tax-Exempt Bond Fund of America/Fund Parent,N.A.,6213.781
PRGTX US Equity,T ROWE PR GLOBAL TECH,9/29/2000,Equity,T Rowe Price Global Technology Fund Inc,Technology,6187.405
SEMVX US Equity,HRTFRD SCHR EM MRKT EQ-A,3/31/2006,Equity,Hartford Mutual Funds Inc/The,N.A.,6182.515
MKVBX US Equity,MFS INTL LRG CAP VAL-A,6/30/2020,Equity,MFS Series Trust X,N.A.,6176.795
MRGAX US Equity,MFS CORE EQUITY FUND-A,1/2/1996,Equity,MFS Series Trust I,N.A.,6174.085
LISAX US Equity,LORD ABBETT INTERM T/F-A,6/30/2003,Fixed Income,Lord Abbett Municipal Income Fund Inc,N.A.,6159.598
FTHNX US Equity,F&T BHVRL SM CAP EQ-INV,10/26/2015,Equity,Capitol Series Trust,N.A.,6158.759
APDYX US Equity,ARTISAN DEVELOPING WORLD-ADV,6/29/2015,Equity,Artisan Partners Funds Inc,N.A.,6157.465
TRULX US Equity,T ROWE PR US LRG CAP COR-INV,6/26/2009,Equity,T Rowe Price US Large-Cap Core Fund Inc/United States,N.A.,6149.522
NARAX US Equity,VRTS NWFLT M/S SH TRM BD-A,7/6/1992,Fixed Income,Virtus Opportunities Trust,N.A.,6144.365
VCOBX US Equity,VANGUARD CORE BOND-ADM,3/28/2016,Fixed Income,Vanguard Malvern Funds,N.A.,6124.098
FCNSX US Equity,FIDELITY SERIES CANADA,8/15/2017,Equity,Fidelity Funds/USA,N.A.,6111.804
EQEBIUU US Equity,EQ/CORE BOND INDEX-K,8/25/2011,Fixed Income,EQ Advisors Trust,N.A.,6099.138
DFUS US Equity,DIMENSIONAL US EQUITY ETF,6/14/2021,Equity,Dimensional ETF Trust,N.A.,6090.903
PMEGX US Equity,T ROWE PR INST M/C GRW,7/31/1996,Equity,T Rowe Price Equity Funds Inc,N.A.,6075.599
TILRX US Equity,TIAA CREF LRG CAP GROW-RETIR,3/31/2006,Equity,TIAA-CREF Funds,N.A.,6072.329
VFITX US Equity,VANGUARD INTM TERM TREAS-INV,10/28/1991,Fixed Income,Vanguard Fixed Income Securities Fund Inc,N.A.,6058.603
FSBDX US Equity,FIDELITY SER BLUE CHIP GR,11/7/2013,Equity,Fidelity Advisor Series I,N.A.,6057.119
BBGSX US Equity,BRIDGE BUILD SM/MID CAP GR,4/27/2015,Equity,Bridge Builder Trust,N.A.,6041.56
CIVIX US Equity,CAUSEWAY INTERNATL VAL-INST,10/26/2001,Equity,Causeway Capital Management Trust,N.A.,6033.979
LIGAX US Equity,LOOMIS SAYLES INV GR BND-ADM,2/1/2010,Fixed Income,Natixis Funds Trust I,N.A.,6021.675
MMIBX US Equity,MFS MUNICIPAL INCOME-B,12/29/1986,Fixed Income,MFS Municipal Series Trust,N.A.,6007.041
TIIEX US Equity,TIAA-CREF INTL EQTY-INST,7/1/1999,Equity,TIAA-CREF Funds,N.A.,5993.805
ARTMX US Equity,ARTISAN MID CAP FUND-INV,6/27/1997,Equity,Artisan Partners Funds Inc,N.A.,5990.687
PNOPX US Equity,PUTNAM SUSTAIN LDRS-A,8/31/1990,Equity,Putnam Multi-Cap Growth Fund/Fund Parent,N.A.,5952.733
ESPAX US Equity,ALLSPRING SPEC S/C VAL-A,5/7/1993,Equity,Allspring Funds Trust,N.A.,5936.349
FCPGX US Equity,FIDELITY SMALL CAP GROW-I,11/3/2004,Equity,Fidelity Funds/USA,N.A.,5920.026
DFITX US Equity,DFA INTL RL EST SECS,3/1/2007,Equity,DFA Investment Dimensions Group Inc,Real Estate,5910.515
BFRAX US Equity,BLACKROCK II-FLOAT RAT-A,7/9/2010,Fixed Income,BlackRock Funds II,N.A.,5886.367
TTABX US Equity,T ROWE PR INTL BD USD HG-ADV,9/13/2017,Fixed Income,T Rowe Price International Funds Inc,N.A.,5859.962
FEQTX US Equity,FIDELITY EQUITY DVD INCOME,8/21/1990,Equity,Fidelity Funds/USA,N.A.,5855.538
FSOPX US Equity,FIDELITY SERIES SMALL CAP OP,3/22/2007,Equity,Fidelity Funds/USA,N.A.,5818.601
DEMAX US Equity,DELAWARE EMERG MRKTS-A,6/10/1996,Equity,Delaware Group Global & International Funds Inc,N.A.,5805.721
CSIEX US Equity,CALVERT EQUITY FUND-A,8/24/1987,Equity,Calvert Social Investment Fund,N.A.,5800.677
JAGTX US Equity,JANUS HNDRSN GLBL TECH-T,12/31/1998,Equity,Janus Investment Fund,Technology,5798.725
DFALX US Equity,DFA L/C INTERNATIONAL PORTF,7/1/1991,Equity,DFA Investment Dimensions Group Inc,N.A.,5795.135
LMGTX US Equity,CLEARBRIDGE INTL GRWTH-C,4/17/1995,Equity,Legg Mason Global Asset Management Trust,N.A.,5787.112
WLGAX US Equity,DELWRE IVY LRGE CAP GROWTH-A,6/30/2000,Equity,Ivy Funds,N.A.,5749.752
LISIX US Equity,LAZARD INTL STRAT EQ-INST,10/31/2005,Equity,Lazard Funds/USA,N.A.,5742.006
LMBS US Equity,FIRST TRUST LOW DURATION OPP,11/5/2014,Fixed Income,First Trust ETFs/USA,N.A.,5699.803
DURPX US Equity,DFA US HIGH RELAT PROFIT-INS,5/16/2017,Equity,DFA Investment Dimensions Group Inc,N.A.,5690.829
TGEIX US Equity,TCW EMRG MRKTS INC-I,6/1/1998,Fixed Income,TCW Funds Inc,N.A.,5679.633
FSMUX US Equity,STRATEGIC ADV MUNI BND,6/17/2021,Fixed Income,Fidelity Rutland Square Trust II,N.A.,5662.775
AVFIX US Equity,AMER BCN SM CAP VAL-R5,12/31/1998,Equity,American Beacon Funds,N.A.,5607.928
DFSIX US Equity,DFA US SUSTAINABILITY CORE 1,3/11/2008,Equity,DFA Investment Dimensions Group Inc,Thematic,5604.029
FRESX US Equity,FIDELITY REAL ESTATE INVEST,11/17/1986,Equity,Fidelity Funds/USA,Real Estate,5580.326
DFGFX US Equity,DFA 2-YR GLBL FIXED INC PORT,2/9/1996,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,5568.222
GILDX US Equity,GUGGENHEIM LTD DURATION-A,12/16/2013,Fixed Income,Guggenheim Funds Trust,N.A.,5551.485
HFQAX US Equity,JANUS HNDRSN GL EQ INC-A,11/30/2006,Equity,Janus Investment Fund,N.A.,5511.137
PIIIX US Equity,PRINCIPAL DIVERS INTL-INST,3/1/2001,Equity,Principal Funds Inc,N.A.,5488.121
GIREX US Equity,GRIFFIN INST ACC RL EST-A,6/30/2014,Equity,Griffin Funds,Real Estate,5471.418
ARTJX US Equity,ARTISAN INTL SM/MID-INV,12/21/2001,Equity,Artisan Partners Funds Inc,N.A.,5465.022
WMFAX US Equity,ALLSPRING MUNI BND-A,4/8/2005,Fixed Income,Allspring Funds Trust,N.A.,5464.207
DFEMX US Equity,DFA EMERGING MARKETS PORT,4/25/1994,Equity,DFA Investment Dimensions Group Inc,N.A.,5461.764
PRFHX US Equity,T ROWE PR T/F HI YLD-INV,3/1/1985,Fixed Income,T Rowe Price Tax-Free High Yield Fund Inc/United States,N.A.,5456.404
FGNSX US Equity,FDLTY STR ADV TAX SEN S/D,12/28/2017,Fixed Income,Fidelity Rutland Square Trust II,N.A.,5446.943
TRSSX US Equity,T ROWE PRICE INST S/C STOCK,3/31/2000,Equity,T Rowe Price Equity Funds Inc,N.A.,5438.203
TPLGX US Equity,T ROWE PRICE INST L/C CORE,12/29/2005,Equity,T Rowe Price Equity Funds Inc,N.A.,5424.402
OAKLX US Equity,OAKMARK SELECT FUND-INV,11/1/1996,Equity,Harris Associates Investment Trust,N.A.,5421.869
TIBFX US Equity,TIAA-CREF CORE PLUS BOND FUN,3/31/2006,Fixed Income,TIAA-CREF Funds,N.A.,5416.673
BGEHX US Equity,BGF EMERGING MARKETS EQ-2,3/2/2015,Equity,Baillie Gifford Funds,N.A.,5408.104
MFAPX US Equity,MSIF INTERNATIONAL ADV-A,12/28/2010,Equity,Morgan Stanley Institutional Fund Inc,Thematic,5395.344
VCITX US Equity,VANGUARD CA LONG TRM T/E-INV,4/7/1986,Fixed Income,Vanguard California Tax-Free Funds,N.A.,5392.008
OSTIX US Equity,OSTERWEIS STRATEGIC INC FD I,8/30/2002,Fixed Income,Professionally Managed Funds/Osterweis Funds/USA,N.A.,5378.311
DLCFX US Equity,DESTINATIONS LRG CAP EQ-I,3/20/2017,Equity,Brinker Capital Destinations Trust,N.A.,5370.04
TRWAX US Equity,TRANSAM INTL EQTY-A,3/1/2011,Equity,Transamerica Funds,N.A.,5358.867
CZMVX US Equity,COLUMBIA MM VAL STRAT-I,1/4/2017,Equity,Columbia Funds Series Trust II,N.A.,5354.479
ACPSX US Equity,INVESCO CORE PLUS BOND-A,6/3/2009,Fixed Income,AIM Counselor Series Trust Invesco Counselor Series Trust,N.A.,5341.592
PARWX US Equity,PARNASSUS ENDEAVOR FUND-INV,4/29/2005,Equity,Parnassus Funds,Thematic,5319.06
VNYTX US Equity,VANGUARD NY LONG TRM T/E-INV,4/7/1986,Fixed Income,Vanguard New York Tax-Free Funds,N.A.,5315.609
OHYFX US Equity,JPMORGAN HIGH YIELD-I,11/13/1998,Fixed Income,JPMorgan Trust II,N.A.,5308.884
BCSIX US Equity,BROWN CAP MGMT SM COMP-INV,12/31/1992,Equity,Brown Capital Management Mutual Funds,N.A.,5296.286
DFIGX US Equity,DFA INTERM GOVT FIX INC,10/19/1990,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,5292.966
NWMUCR6 US Equity,NATIONWIDE MULTI-CAP-R6,11/2/2018,Equity,Nationwide Mutual Funds,N.A.,5291.476
FBIOX US Equity,FIDELITY SELECT BIOTECHNOLGY,12/16/1985,Equity,Fidelity Funds/USA,Health Care,5282.333
PWJAX US Equity,PGIM JENN INTL OPPORT-A,6/5/2012,Equity,Prudential World Fund Inc,N.A.,5277.24
TRLIX US Equity,TIAA-CREF LARGE CAP VAL-INST,10/1/2002,Equity,TIAA-CREF Funds,N.A.,5273.017
RMUNX US Equity,INVESCO ROCHESTER NY MUNPL-A,5/15/1986,Fixed Income,AIM Tax-Exempt Funds Invesco Tax-Exempt Funds,N.A.,5249.16
PRFRX US Equity,T ROWE PR FLOATING RATE-INV,7/29/2011,Fixed Income,T Rowe Price Floating Rate Fund Inc/United States,N.A.,5231.03
BARAX US Equity,BARON ASSET FUND-RTL,6/12/1987,Equity,Baron Investment Funds Trust,N.A.,5218.568
