year,month,day,anxious_index,consumer_sent,inflation,gdp_growth,hpi,interest_rate,m3,nrou,recession,rou,i_rate_growth
2000,9,5,5.998695652173914,106.66666666666666,173.64,0.0045458699102308,240.8384782608696,6.52,4855333333333.333,5.196692739130435,0,3.9,0.0030769230769229
2000,9,6,6.019130434782609,106.63333333333333,173.65,0.004599629434892,240.87815217391304,6.52,4855866666666.667,5.196578826086956,0,3.9,0.0030769230769229
2000,9,7,6.039565217391305,106.6,173.66,0.0046533889595531,240.91782608695647,6.52,4856400000000.0,5.196464913043478,0,3.9,0.0030769230769229
2000,9,8,6.0600000000000005,106.56666666666666,173.67,0.0047071484842143,240.9575,6.52,4856933333333.333,5.196351,0,3.9,0.0030769230769229
2000,9,9,6.080434782608696,106.53333333333332,173.68,0.0047609080088754,240.99717391304347,6.52,4857466666666.667,5.196237086956521,0,3.9,0.0030769230769229
2000,9,10,6.100869565217391,106.5,173.69,0.0048146675335366,241.03684782608696,6.52,4858000000000.0,5.196123173913043,0,3.9,0.0030769230769229
2000,9,11,6.121304347826087,106.46666666666668,173.7,0.0048684270581977,241.07652173913044,6.52,4858533333333.333,5.196009260869565,0,3.9,0.0030769230769229
2000,9,12,6.141739130434782,106.43333333333334,173.71,0.0049221865828589,241.11619565217396,6.52,4859066666666.667,5.195895347826086,0,3.9,0.0030769230769229
2000,9,13,6.162173913043478,106.4,173.72,0.00497594610752,241.1558695652174,6.52,4859600000000.0,5.195781434782608,0,3.9,0.0030769230769229
2000,9,14,6.182608695652174,106.36666666666666,173.73,0.0050297056321812,241.19554347826087,6.52,4860133333333.333,5.19566752173913,0,3.9,0.0030769230769229
2000,9,15,6.20304347826087,106.33333333333331,173.74,0.0050834651568423,241.2352173913044,6.52,4860666666666.667,5.195553608695652,0,3.9,0.0030769230769229
2000,9,16,6.223478260869566,106.3,173.75,0.0051372246815035,241.27489130434785,6.52,4861200000000.0,5.195439695652174,0,3.9,0.0030769230769229
2000,9,17,6.243913043478261,106.26666666666668,173.76,0.0051909842061646,241.3145652173913,6.52,4861733333333.333,5.195325782608696,0,3.9,0.0030769230769229
2000,9,18,6.264347826086957,106.23333333333332,173.77,0.0052447437308257,241.3542391304348,6.52,4862266666666.667,5.195211869565217,0,3.9,0.0030769230769229
2000,9,19,6.284782608695652,106.2,173.78,0.0052985032554869,241.39391304347828,6.52,4862800000000.0,5.195097956521739,0,3.9,0.0030769230769229
2000,9,20,6.305217391304348,106.16666666666666,173.79,0.005352262780148,241.4335869565217,6.52,4863333333333.333,5.194984043478261,0,3.9,0.0030769230769229
2000,9,21,6.325652173913044,106.13333333333333,173.8,0.0054060223048092,241.4732608695652,6.52,4863866666666.667,5.194870130434782,0,3.9,0.0030769230769229
2000,9,22,6.34608695652174,106.1,173.81,0.0054597818294703,241.5129347826087,6.52,4864400000000.0,5.194756217391304,0,3.9,0.0030769230769229
2000,9,23,6.366521739130436,106.06666666666666,173.82,0.0055135413541315,241.55260869565217,6.52,4864933333333.333,5.194642304347826,0,3.9,0.0030769230769229
2000,9,24,6.386956521739131,106.03333333333332,173.83,0.0055673008787926,241.59228260869563,6.52,4865466666666.667,5.194528391304347,0,3.9,0.0030769230769229
2000,9,25,6.4073913043478266,106.0,173.84,0.0056210604034538,241.63195652173917,6.52,4866000000000.0,5.194414478260869,0,3.9,0.0030769230769229
2000,9,26,6.427826086956522,105.96666666666668,173.85,0.0056748199281149,241.6716304347826,6.52,4866533333333.333,5.194300565217391,0,3.9,0.0030769230769229
2000,9,27,6.4482608695652175,105.93333333333334,173.86,0.0057285794527761,241.7113043478261,6.52,4867066666666.667,5.194186652173912,0,3.9,0.0030769230769229
2000,9,28,6.468695652173913,105.9,173.87,0.0057823389774372,241.7509782608696,6.52,4867600000000.0,5.194072739130434,0,3.9,0.0030769230769229
2000,9,29,6.489130434782609,105.86666666666666,173.88,0.0058360985020984,241.79065217391303,6.52,4868133333333.333,5.1939588260869565,0,3.9,0.0030769230769229
2000,9,30,6.509565217391304,105.83333333333331,173.89,0.0058898580267595,241.8303260869565,6.52,4868666666666.667,5.193844913043478,0,3.9,0.0030769230769229
2000,10,1,6.53,105.8,173.9,0.0059436175514206,241.87,6.51,4869200000000.0,5.193731,0,3.9,-0.0015337423312883
2000,10,2,6.577608695652174,105.85806451612903,173.90967741935484,0.0058437715994244,241.935,6.51,4869551612903.226,5.193616495054347,0,3.9,-0.0015337423312883
2000,10,3,6.625217391304348,105.91612903225806,173.9193548387097,0.0057439256474281,242.0,6.51,4869903225806.451,5.193501990108695,0,3.9,-0.0015337423312883
2000,10,4,6.672826086956522,105.97419354838708,173.92903225806452,0.0056440796954319,242.065,6.51,4870254838709.678,5.193387485163044,0,3.9,-0.0015337423312883
2000,10,5,6.720434782608696,106.03225806451611,173.93870967741935,0.0055442337434356,242.13,6.51,4870606451612.903,5.193272980217391,0,3.9,-0.0015337423312883
2000,10,6,6.76804347826087,106.09032258064516,173.94838709677418,0.0054443877914394,242.195,6.51,4870958064516.129,5.193158475271739,0,3.9,-0.0015337423312883
2000,10,7,6.815652173913044,106.1483870967742,173.95806451612904,0.0053445418394431,242.26,6.51,4871309677419.3545,5.1930439703260864,0,3.9,-0.0015337423312883
2000,10,8,6.8632608695652175,106.20645161290322,173.96774193548387,0.0052446958874469,242.325,6.51,4871661290322.581,5.192929465380434,0,3.9,-0.0015337423312883
2000,10,9,6.910869565217392,106.26451612903226,173.9774193548387,0.0051448499354506,242.39,6.51,4872012903225.807,5.192814960434783,0,3.9,-0.0015337423312883
2000,10,10,6.958478260869565,106.32258064516128,173.98709677419356,0.0050450039834544,242.455,6.51,4872364516129.032,5.19270045548913,0,3.9,-0.0015337423312883
2000,10,11,7.006086956521739,106.38064516129032,173.9967741935484,0.0049451580314581,242.52,6.51,4872716129032.258,5.192585950543478,0,3.9,-0.0015337423312883
2000,10,12,7.053695652173913,106.43870967741935,174.00645161290322,0.0048453120794619,242.585,6.51,4873067741935.483,5.192471445597826,0,3.9,-0.0015337423312883
2000,10,13,7.101304347826087,106.4967741935484,174.01612903225805,0.0047454661274656,242.65,6.51,4873419354838.71,5.192356940652173,0,3.9,-0.0015337423312883
2000,10,14,7.148913043478261,106.5548387096774,174.0258064516129,0.0046456201754694,242.715,6.51,4873770967741.936,5.192242435706522,0,3.9,-0.0015337423312883
2000,10,15,7.196521739130435,106.61290322580643,174.03548387096774,0.0045457742234731,242.78,6.51,4874122580645.161,5.192127930760869,0,3.9,-0.0015337423312883
2000,10,16,7.244130434782609,106.67096774193548,174.04516129032257,0.0044459282714769,242.845,6.51,4874474193548.387,5.192013425815217,0,3.9,-0.0015337423312883
2000,10,17,7.291739130434783,106.7290322580645,174.05483870967743,0.0043460823194806,242.91,6.51,4874825806451.613,5.191898920869565,0,3.9,-0.0015337423312883
2000,10,18,7.339347826086957,106.78709677419354,174.06451612903226,0.0042462363674844,242.975,6.51,4875177419354.839,5.191784415923913,0,3.9,-0.0015337423312883
2000,10,19,7.386956521739131,106.84516129032258,174.0741935483871,0.0041463904154881,243.04,6.51,4875529032258.064,5.191669910978261,0,3.9,-0.0015337423312883
2000,10,20,7.434565217391304,106.9032258064516,174.08387096774194,0.0040465444634919,243.105,6.51,4875880645161.29,5.191555406032609,0,3.9,-0.0015337423312883
2000,10,21,7.482173913043479,106.96129032258064,174.09354838709675,0.0039466985114956,243.17,6.51,4876232258064.517,5.191440901086956,0,3.9,-0.0015337423312883
2000,10,22,7.529782608695652,107.01935483870967,174.1032258064516,0.0038468525594994,243.235,6.51,4876583870967.742,5.191326396141304,0,3.9,-0.0015337423312883
2000,10,23,7.577391304347826,107.07741935483872,174.11290322580643,0.0037470066075031,243.3,6.51,4876935483870.968,5.191211891195652,0,3.9,-0.0015337423312883
2000,10,24,7.625,107.13548387096772,174.1225806451613,0.0036471606555069,243.365,6.51,4877287096774.193,5.19109738625,0,3.9,-0.0015337423312883
2000,10,25,7.672608695652174,107.19354838709675,174.13225806451612,0.0035473147035106,243.43,6.51,4877638709677.419,5.190982881304348,0,3.9,-0.0015337423312883
2000,10,26,7.720217391304348,107.2516129032258,174.14193548387095,0.0034474687515144,243.495,6.51,4877990322580.6455,5.190868376358695,0,3.9,-0.0015337423312883
2000,10,27,7.767826086956521,107.30967741935484,174.1516129032258,0.0033476227995181,243.56,6.51,4878341935483.871,5.190753871413043,0,3.9,-0.0015337423312883
2000,10,28,7.815434782608696,107.36774193548386,174.16129032258064,0.0032477768475219,243.625,6.51,4878693548387.097,5.190639366467392,0,3.9,-0.0015337423312883
2000,10,29,7.86304347826087,107.4258064516129,174.17096774193547,0.0031479308955256,243.69,6.51,4879045161290.322,5.190524861521739,0,3.9,-0.0015337423312883
2000,10,30,7.910652173913044,107.48387096774194,174.1806451612903,0.0030480849435294,243.755,6.51,4879396774193.549,5.190410356576087,0,3.9,-0.0015337423312883
2000,10,31,7.958260869565217,107.54193548387096,174.19032258064516,0.0029482389915331,243.82,6.51,4879748387096.774,5.1902958516304345,0,3.9,-0.0015337423312883
2000,11,1,8.005869565217392,107.6,174.2,0.0028483930395369,243.885,6.51,4880100000000.0,5.190181346684782,0,3.9,0.0
2000,11,2,8.053478260869566,107.29333333333332,174.2133333333333,0.0027485470875406,243.95,6.51,4881586666666.667,5.190066841739131,0,3.9,0.0
2000,11,3,8.101086956521739,106.98666666666666,174.22666666666666,0.0026487011355444,244.015,6.51,4883073333333.333,5.189952336793478,0,3.9,0.0
2000,11,4,8.148695652173913,106.68,174.23999999999998,0.0025488551835481,244.08,6.51,4884560000000.0,5.189837831847826,0,3.9,0.0
2000,11,5,8.196304347826088,106.37333333333332,174.25333333333333,0.0024490092315519,244.145,6.51,4886046666666.667,5.189723326902174,0,3.9,0.0
